pv_pr,v_wind,power_wt,power_solar,e_ro_hourly,datetime,month,tank_level,water_produced,water_consumed,plants_operating
0,9.9,111753.55875512076,0.0,2400.0,2023-05-06 04:00:00,5,920336.2903226063,1600.0,1415.3225806451612,2
10,9.5,99067.16425948094,9000.0,2400.0,2023-05-06 05:00:00,5,920520.9677419611,1600.0,1415.3225806451612,2
101,7.9,56813.64373330922,90900.0,2400.0,2023-05-06 06:00:00,5,920705.6451613159,1600.0,1415.3225806451612,2
245,8.6,73379.09688108269,220500.0,2400.0,2023-05-06 07:00:00,5,920890.3225806707,1600.0,1415.3225806451612,2
407,8.9,81400.19937789251,366300.0,2400.0,2023-05-06 08:00:00,5,921075.0000000255,1600.0,1415.3225806451612,2
540,9.7,105342.02753662282,486000.0,2400.0,2023-05-06 09:00:00,5,921259.6774193803,1600.0,1415.3225806451612,2
634,9.6,102185.39743690674,570600.0,2400.0,2023-05-06 10:00:00,5,921444.3548387351,1600.0,1415.3225806451612,2
692,8.7,75990.18380788129,622800.0,2400.0,2023-05-06 11:00:00,5,921629.0322580899,1600.0,1415.3225806451612,2
705,9.3,92962.80841930516,634500.0,2400.0,2023-05-06 12:00:00,5,921813.7096774447,1600.0,1415.3225806451612,2
676,9.2,89985.14563045766,608400.0,2400.0,2023-05-06 13:00:00,5,921998.3870967994,1600.0,1415.3225806451612,2
603,8.8,78663.73931033546,542700.0,2400.0,2023-05-06 14:00:00,5,922183.0645161542,1600.0,1415.3225806451612,2
493,9.0,84200.0,443700.0,2400.0,2023-05-06 15:00:00,5,922367.741935509,1600.0,1415.3225806451612,2
349,8.3,65916.28766014555,314100.0,2400.0,2023-05-06 16:00:00,5,922552.4193548638,1600.0,1415.3225806451612,2
180,7.9,56813.64373330922,162000.0,2400.0,2023-05-06 17:00:00,5,922737.0967742186,1600.0,1415.3225806451612,2
48,4.8,11430.094674068967,43200.0,2400.0,2023-05-06 18:00:00,5,922921.7741935734,1600.0,1415.3225806451612,2
0,4.1,6056.1041692369745,0.0,2400.0,2023-05-06 19:00:00,5,923106.4516129282,1600.0,1415.3225806451612,2
0,3.6,3092.368441977011,0.0,2400.0,2023-05-06 20:00:00,5,922491.129032283,800.0,1415.3225806451612,1
0,3.6,3092.368441977011,0.0,2400.0,2023-05-06 21:00:00,5,921875.8064516378,800.0,1415.3225806451612,1
0,2.9,579.0180392761431,0.0,2400.0,2023-05-06 22:00:00,5,920460.4838709926,0.0,1415.3225806451612,0
0,2.8,402.7372952223888,0.0,2400.0,2023-05-06 23:00:00,5,919045.1612903473,0.0,1415.3225806451612,0
0,4.4,8196.267215024493,0.0,2400.0,2023-05-07 00:00:00,5,919229.8387097021,1600.0,1415.3225806451612,2
0,3.6,3092.368441977011,0.0,2400.0,2023-05-07 01:00:00,5,918614.5161290569,800.0,1415.3225806451612,1
0,3.5,2604.4881845912973,0.0,2400.0,2023-05-07 02:00:00,5,917999.1935484117,800.0,1415.3225806451612,1
0,2.8,402.7372952223888,0.0,2400.0,2023-05-07 03:00:00,5,916583.8709677665,0.0,1415.3225806451612,0
0,2.5,91.95776783873715,0.0,2400.0,2023-05-07 04:00:00,5,915168.5483871213,0.0,1415.3225806451612,0
8,3.6,3092.368441977011,7200.0,2400.0,2023-05-07 05:00:00,5,915353.2258064761,1600.0,1415.3225806451612,2
81,4.0,5400.0,72900.0,2400.0,2023-05-07 06:00:00,5,915537.9032258309,1600.0,1415.3225806451612,2
184,3.1,1069.5260692988195,165600.0,2400.0,2023-05-07 07:00:00,5,915722.5806451857,1600.0,1415.3225806451612,2
347,2.9,579.0180392761431,312300.0,2400.0,2023-05-07 08:00:00,5,915907.2580645405,1600.0,1415.3225806451612,2
444,3.4,2156.2488724382797,399600.0,2400.0,2023-05-07 09:00:00,5,916091.9354838952,1600.0,1415.3225806451612,2
565,3.8,4178.99200767716,508500.0,2400.0,2023-05-07 10:00:00,5,916276.61290325,1600.0,1415.3225806451612,2
621,4.5,8965.089493796075,558900.0,2400.0,2023-05-07 11:00:00,5,916461.2903226048,1600.0,1415.3225806451612,2
633,2.7,266.14330831443704,569700.0,2400.0,2023-05-07 12:00:00,5,916645.9677419596,1600.0,1415.3225806451612,2
630,2.4,44.33729522238901,567000.0,2400.0,2023-05-07 13:00:00,5,916830.6451613144,1600.0,1415.3225806451612,2
579,2.0,0.0,521100.0,2400.0,2023-05-07 14:00:00,5,917015.3225806692,1600.0,1415.3225806451612,2
479,1.9,1.2224192885119507,431100.0,2400.0,2023-05-07 15:00:00,5,917200.000000024,1600.0,1415.3225806451612,2
324,2.0,0.0,291600.0,2400.0,2023-05-07 16:00:00,5,917384.6774193788,1600.0,1415.3225806451612,2
177,1.9,1.2224192885119507,159300.0,2400.0,2023-05-07 17:00:00,5,917569.3548387336,1600.0,1415.3225806451612,2
60,1.2,1.3725409555221888,54000.0,2400.0,2023-05-07 18:00:00,5,917754.0322580884,1600.0,1415.3225806451612,2
1,1.6,2.745081911044379,900.0,2400.0,2023-05-07 19:00:00,5,916338.7096774431,0.0,1415.3225806451612,0
0,3.0,800.0,0.0,2400.0,2023-05-07 20:00:00,5,914923.3870967979,0.0,1415.3225806451612,0
0,4.1,6056.1041692369745,0.0,2400.0,2023-05-07 21:00:00,5,915108.0645161527,1600.0,1415.3225806451612,2
0,4.3,7454.792451504154,0.0,2400.0,2023-05-07 22:00:00,5,915292.7419355075,1600.0,1415.3225806451612,2
0,4.1,6056.1041692369745,0.0,2400.0,2023-05-07 23:00:00,5,915477.4193548623,1600.0,1415.3225806451612,2
0,5.0,13200.0,0.0,2400.0,2023-05-08 00:00:00,5,915662.0967742171,1600.0,1415.3225806451612,2
0,5.4,17061.882267463763,0.0,2400.0,2023-05-08 01:00:00,5,915846.7741935719,1600.0,1415.3225806451612,2
0,5.8,21502.229296046964,0.0,2400.0,2023-05-08 02:00:00,5,916031.4516129267,1600.0,1415.3225806451612,2
0,6.0,24000.0,0.0,2400.0,2023-05-08 03:00:00,5,916216.1290322815,1600.0,1415.3225806451612,2
0,5.7,20327.29370930393,0.0,2400.0,2023-05-08 04:00:00,5,916400.8064516363,1600.0,1415.3225806451612,2
3,6.2,26708.509644248898,2700.0,2400.0,2023-05-08 05:00:00,5,916585.483870991,1600.0,1415.3225806451612,2
88,6.1,25328.066815749913,79200.0,2400.0,2023-05-08 06:00:00,5,916770.1612903458,1600.0,1415.3225806451612,2
234,6.5,31144.295145306307,210600.0,2400.0,2023-05-08 07:00:00,5,916954.8387097006,1600.0,1415.3225806451612,2
393,6.6,32714.442963867612,353700.0,2400.0,2023-05-08 08:00:00,5,917139.5161290554,1600.0,1415.3225806451612,2
524,6.7,34327.06726471104,471600.0,2400.0,2023-05-08 09:00:00,5,917324.1935484102,1600.0,1415.3225806451612,2
616,6.9,37671.825688870624,554400.0,2400.0,2023-05-08 10:00:00,5,917508.870967765,1600.0,1415.3225806451612,2
656,5.8,21502.229296046964,590400.0,2400.0,2023-05-08 11:00:00,5,917693.5483871198,1600.0,1415.3225806451612,2
656,6.3,28139.348579403548,590400.0,2400.0,2023-05-08 12:00:00,5,917878.2258064746,1600.0,1415.3225806451612,2
630,5.9,22725.4535112083,567000.0,2400.0,2023-05-08 13:00:00,5,918062.9032258294,1600.0,1415.3225806451612,2
573,5.2,15070.767619440276,515700.0,2400.0,2023-05-08 14:00:00,5,918247.5806451841,1600.0,1415.3225806451612,2
470,4.2,6741.219877990008,423000.0,2400.0,2023-05-08 15:00:00,5,918432.2580645389,1600.0,1415.3225806451612,2
324,4.0,5400.0,291600.0,2400.0,2023-05-08 16:00:00,5,918616.9354838937,1600.0,1415.3225806451612,2
168,4.3,7454.792451504154,151200.0,2400.0,2023-05-08 17:00:00,5,918801.6129032485,1600.0,1415.3225806451612,2
49,7.1,41163.47548324705,44100.0,2400.0,2023-05-08 18:00:00,5,918986.2903226033,1600.0,1415.3225806451612,2
0,7.4,46686.10287205432,0.0,2400.0,2023-05-08 19:00:00,5,919170.9677419581,1600.0,1415.3225806451612,2
0,7.7,52609.23723185192,0.0,2400.0,2023-05-08 20:00:00,5,919355.6451613129,1600.0,1415.3225806451612,2
0,7.4,46686.10287205432,0.0,2400.0,2023-05-08 21:00:00,5,919540.3225806677,1600.0,1415.3225806451612,2
0,6.9,37671.825688870624,0.0,2400.0,2023-05-08 22:00:00,5,919725.0000000225,1600.0,1415.3225806451612,2
0,7.1,41163.47548324705,0.0,2400.0,2023-05-08 23:00:00,5,919909.6774193773,1600.0,1415.3225806451612,2
0,8.1,61245.43125126185,0.0,2400.0,2023-05-09 00:00:00,5,920094.354838732,1600.0,1415.3225806451612,2
0,8.9,81400.19937789251,0.0,2400.0,2023-05-09 01:00:00,5,920279.0322580868,1600.0,1415.3225806451612,2
0,9.8,108532.82462167795,0.0,2400.0,2023-05-09 02:00:00,5,920463.7096774416,1600.0,1415.3225806451612,2
0,8.5,70830.04254049217,0.0,2400.0,2023-05-09 03:00:00,5,920648.3870967964,1600.0,1415.3225806451612,2
0,10.1,118267.17070191594,0.0,2400.0,2023-05-09 04:00:00,5,920833.0645161512,1600.0,1415.3225806451612,2
4,11.0,147200.0,3600.0,2400.0,2023-05-09 05:00:00,5,921017.741935506,1600.0,1415.3225806451612,2
87,12.1,175190.75857556151,78300.0,2400.0,2023-05-09 06:00:00,5,921202.4193548608,1600.0,1415.3225806451612,2
220,12.4,180461.98333745415,198000.0,2400.0,2023-05-09 07:00:00,5,921387.0967742156,1600.0,1415.3225806451612,2
366,11.9,171080.97883838095,329400.0,2400.0,2023-05-09 08:00:00,5,921571.7741935704,1600.0,1415.3225806451612,2
508,11.6,164004.5490779322,457200.0,2400.0,2023-05-09 09:00:00,5,921756.4516129252,1600.0,1415.3225806451612,2
600,10.8,141006.56220295292,540000.0,2400.0,2023-05-09 10:00:00,5,921941.12903228,1600.0,1415.3225806451612,2
638,10.1,118267.17070191594,574200.0,2400.0,2023-05-09 11:00:00,5,922125.8064516347,1600.0,1415.3225806451612,2
636,12.6,183475.29031698086,572400.0,2400.0,2023-05-09 12:00:00,5,922310.4838709895,1600.0,1415.3225806451612,2
598,12.9,187410.7190448516,538200.0,2400.0,2023-05-09 13:00:00,5,922495.1612903443,1600.0,1415.3225806451612,2
531,11.3,155985.67693015918,477900.0,2400.0,2023-05-09 14:00:00,5,922679.8387096991,1600.0,1415.3225806451612,2
451,9.4,95991.55794129666,405900.0,2400.0,2023-05-09 15:00:00,5,922864.5161290539,1600.0,1415.3225806451612,2
307,7.8,54684.21813698035,276300.0,2400.0,2023-05-09 16:00:00,5,923049.1935484087,1600.0,1415.3225806451612,2
146,8.9,81400.19937789251,131400.0,2400.0,2023-05-09 17:00:00,5,923233.8709677635,1600.0,1415.3225806451612,2
51,12.4,180461.98333745415,45900.0,2400.0,2023-05-09 18:00:00,5,923418.5483871183,1600.0,1415.3225806451612,2
2,12.8,186165.7315310051,1800.0,2400.0,2023-05-09 19:00:00,5,923603.225806473,1600.0,1415.3225806451612,2
0,13.1,189740.04801712325,0.0,2400.0,2023-05-09 20:00:00,5,923787.9032258278,1600.0,1415.3225806451612,2
0,14.0,197400.0,0.0,2400.0,2023-05-09 21:00:00,5,923972.5806451826,1600.0,1415.3225806451612,2
0,14.3,198728.71197157822,0.0,2400.0,2023-05-09 22:00:00,5,924157.2580645374,1600.0,1415.3225806451612,2
0,15.3,200101.68351076404,0.0,2400.0,2023-05-09 23:00:00,5,924341.9354838922,1600.0,1415.3225806451612,2
0,15.5,200098.34093290352,0.0,2400.0,2023-05-10 00:00:00,5,924526.612903247,1600.0,1415.3225806451612,2
0,15.0,200000.0,0.0,2400.0,2023-05-10 01:00:00,5,924711.2903226018,1600.0,1415.3225806451612,2
0,16.2,199977.29381711868,0.0,2400.0,2023-05-10 02:00:00,5,924895.9677419566,1600.0,1415.3225806451612,2
0,16.4,199971.78266944326,0.0,2400.0,2023-05-10 03:00:00,5,925080.6451613114,1600.0,1415.3225806451612,2
0,16.7,199982.9773869547,0.0,2400.0,2023-05-10 04:00:00,5,925265.3225806662,1600.0,1415.3225806451612,2
6,17.6,200005.99546707867,5400.0,2400.0,2023-05-10 05:00:00,5,925450.000000021,1600.0,1415.3225806451612,2
71,16.7,199982.9773869547,63900.0,2400.0,2023-05-10 06:00:00,5,925634.6774193757,1600.0,1415.3225806451612,2
196,16.6,199977.62461320852,176400.0,2400.0,2023-05-10 07:00:00,5,925819.3548387305,1600.0,1415.3225806451612,2
355,16.1,199986.13240767329,319500.0,2400.0,2023-05-10 08:00:00,5,926004.0322580853,1600.0,1415.3225806451612,2
482,14.5,199307.98664200472,433800.0,2400.0,2023-05-10 09:00:00,5,926188.7096774401,1600.0,1415.3225806451612,2
564,14.5,199307.98664200472,507600.0,2400.0,2023-05-10 10:00:00,5,926373.3870967949,1600.0,1415.3225806451612,2
609,14.8,199825.67923111815,548100.0,2400.0,2023-05-10 11:00:00,5,926558.0645161497,1600.0,1415.3225806451612,2
622,17.7,200004.56119566728,559800.0,2400.0,2023-05-10 12:00:00,5,926742.7419355045,1600.0,1415.3225806451612,2
593,17.8,200002.95341534526,533700.0,2400.0,2023-05-10 13:00:00,5,926927.4193548593,1600.0,1415.3225806451612,2
528,16.9,199994.89532332114,475200.0,2400.0,2023-05-10 14:00:00,5,927112.0967742141,1600.0,1415.3225806451612,2
427,14.8,199825.67923111815,384300.0,2400.0,2023-05-10 15:00:00,5,927296.7741935689,1600.0,1415.3225806451612,2
285,13.1,189740.04801712325,256500.0,2400.0,2023-05-10 16:00:00,5,927481.4516129236,1600.0,1415.3225806451612,2
150,14.0,197400.0,135000.0,2400.0,2023-05-10 17:00:00,5,927666.1290322784,1600.0,1415.3225806451612,2
47,16.3,199972.7539853656,42300.0,2400.0,2023-05-10 18:00:00,5,927850.8064516332,1600.0,1415.3225806451612,2
0,15.7,200063.52925651387,0.0,2400.0,2023-05-10 19:00:00,5,928035.483870988,1600.0,1415.3225806451612,2
0,16.8,199988.97770464915,0.0,2400.0,2023-05-10 20:00:00,5,928220.1612903428,1600.0,1415.3225806451612,2
0,16.0,200000.0,0.0,2400.0,2023-05-10 21:00:00,5,928404.8387096976,1600.0,1415.3225806451612,2
0,16.4,199971.78266944326,0.0,2400.0,2023-05-10 22:00:00,5,928589.5161290524,1600.0,1415.3225806451612,2
0,15.7,200063.52925651387,0.0,2400.0,2023-05-10 23:00:00,5,928774.1935484072,1600.0,1415.3225806451612,2
0,15.4,200105.30851108744,0.0,2400.0,2023-05-11 00:00:00,5,928958.870967762,1600.0,1415.3225806451612,2
0,13.6,194630.28965414426,0.0,2400.0,2023-05-11 01:00:00,5,929143.5483871168,1600.0,1415.3225806451612,2
0,13.1,189740.04801712325,0.0,2400.0,2023-05-11 02:00:00,5,929328.2258064715,1600.0,1415.3225806451612,2
0,12.2,177059.11757195162,0.0,2400.0,2023-05-11 03:00:00,5,929512.9032258263,1600.0,1415.3225806451612,2
0,12.0,173200.0,0.0,2400.0,2023-05-11 04:00:00,5,929697.5806451811,1600.0,1415.3225806451612,2
9,12.1,175190.75857556151,8100.0,2400.0,2023-05-11 05:00:00,5,929882.2580645359,1600.0,1415.3225806451612,2
90,11.3,155985.67693015918,81000.0,2400.0,2023-05-11 06:00:00,5,930066.9354838907,1600.0,1415.3225806451612,2
217,12.3,178813.41361672946,195300.0,2400.0,2023-05-11 07:00:00,5,930251.6129032455,1600.0,1415.3225806451612,2
365,12.3,178813.41361672946,328500.0,2400.0,2023-05-11 08:00:00,5,930436.2903226003,1600.0,1415.3225806451612,2
491,10.5,131376.30042158408,441900.0,2400.0,2023-05-11 09:00:00,5,930620.9677419551,1600.0,1415.3225806451612,2
576,8.8,78663.73931033546,518400.0,2400.0,2023-05-11 10:00:00,5,930805.6451613099,1600.0,1415.3225806451612,2
610,7.9,56813.64373330922,549000.0,2400.0,2023-05-11 11:00:00,5,930990.3225806647,1600.0,1415.3225806451612,2
621,10.6,134620.11337129024,558900.0,2400.0,2023-05-11 12:00:00,5,931175.0000000194,1600.0,1415.3225806451612,2
602,10.5,131376.30042158408,541800.0,2400.0,2023-05-11 13:00:00,5,931359.6774193742,1600.0,1415.3225806451612,2
532,10.2,121547.1023366747,478800.0,2400.0,2023-05-11 14:00:00,5,931544.354838729,1600.0,1415.3225806451612,2
412,10.0,115000.0,370800.0,2400.0,2023-05-11 15:00:00,5,931729.0322580838,1600.0,1415.3225806451612,2
291,7.5,48612.66557855038,261900.0,2400.0,2023-05-11 16:00:00,5,931913.7096774386,1600.0,1415.3225806451612,2
163,6.1,25328.066815749913,146700.0,2400.0,2023-05-11 17:00:00,5,932098.3870967934,1600.0,1415.3225806451612,2
52,10.1,118267.17070191594,46800.0,2400.0,2023-05-11 18:00:00,5,932283.0645161482,1600.0,1415.3225806451612,2
1,10.6,134620.11337129024,900.0,2400.0,2023-05-11 19:00:00,5,932467.741935503,1600.0,1415.3225806451612,2
0,10.4,128110.38343815118,0.0,2400.0,2023-05-11 20:00:00,5,932652.4193548578,1600.0,1415.3225806451612,2
0,9.6,102185.39743690674,0.0,2400.0,2023-05-11 21:00:00,5,932837.0967742126,1600.0,1415.3225806451612,2
0,9.6,102185.39743690674,0.0,2400.0,2023-05-11 22:00:00,5,933021.7741935673,1600.0,1415.3225806451612,2
0,7.9,56813.64373330922,0.0,2400.0,2023-05-11 23:00:00,5,933206.4516129221,1600.0,1415.3225806451612,2
0,7.0,39400.0,0.0,2400.0,2023-05-12 00:00:00,5,933391.1290322769,1600.0,1415.3225806451612,2
0,7.0,39400.0,0.0,2400.0,2023-05-12 01:00:00,5,933575.8064516317,1600.0,1415.3225806451612,2
0,6.8,35980.188141743165,0.0,2400.0,2023-05-12 02:00:00,5,933760.4838709865,1600.0,1415.3225806451612,2
0,6.2,26708.509644248898,0.0,2400.0,2023-05-12 03:00:00,5,933945.1612903413,1600.0,1415.3225806451612,2
0,6.8,35980.188141743165,0.0,2400.0,2023-05-12 04:00:00,5,934129.8387096961,1600.0,1415.3225806451612,2
9,6.8,35980.188141743165,8100.0,2400.0,2023-05-12 05:00:00,5,934314.5161290509,1600.0,1415.3225806451612,2
105,8.7,75990.18380788129,94500.0,2400.0,2023-05-12 06:00:00,5,934499.1935484057,1600.0,1415.3225806451612,2
225,8.5,70830.04254049217,202500.0,2400.0,2023-05-12 07:00:00,5,934683.8709677604,1600.0,1415.3225806451612,2
338,7.4,46686.10287205432,304200.0,2400.0,2023-05-12 08:00:00,5,934868.5483871152,1600.0,1415.3225806451612,2
267,7.3,44804.04094011273,240300.0,2400.0,2023-05-12 09:00:00,5,935053.22580647,1600.0,1415.3225806451612,2
285,6.4,29618.603715120487,256500.0,2400.0,2023-05-12 10:00:00,5,935237.9032258248,1600.0,1415.3225806451612,2
363,4.0,5400.0,326700.0,2400.0,2023-05-12 11:00:00,5,935422.5806451796,1600.0,1415.3225806451612,2
422,6.6,32714.442963867612,379800.0,2400.0,2023-05-12 12:00:00,5,935607.2580645344,1600.0,1415.3225806451612,2
417,6.7,34327.06726471104,375300.0,2400.0,2023-05-12 13:00:00,5,935791.9354838892,1600.0,1415.3225806451612,2
441,7.0,39400.0,396900.0,2400.0,2023-05-12 14:00:00,5,935976.612903244,1600.0,1415.3225806451612,2
392,5.6,19197.6131057671,352800.0,2400.0,2023-05-12 15:00:00,5,936161.2903225988,1600.0,1415.3225806451612,2
184,4.8,11430.094674068967,165600.0,2400.0,2023-05-12 16:00:00,5,936345.9677419536,1600.0,1415.3225806451612,2
45,6.3,28139.348579403548,40500.0,2400.0,2023-05-12 17:00:00,5,936530.6451613083,1600.0,1415.3225806451612,2
11,6.0,24000.0,9900.0,2400.0,2023-05-12 18:00:00,5,936715.3225806631,1600.0,1415.3225806451612,2
1,6.3,28139.348579403548,900.0,2400.0,2023-05-12 19:00:00,5,936900.0000000179,1600.0,1415.3225806451612,2
0,7.7,52609.23723185192,0.0,2400.0,2023-05-12 20:00:00,5,937084.6774193727,1600.0,1415.3225806451612,2
0,7.5,48612.66557855038,0.0,2400.0,2023-05-12 21:00:00,5,937269.3548387275,1600.0,1415.3225806451612,2
0,7.0,39400.0,0.0,2400.0,2023-05-12 22:00:00,5,937454.0322580823,1600.0,1415.3225806451612,2
0,6.2,26708.509644248898,0.0,2400.0,2023-05-12 23:00:00,5,937638.7096774371,1600.0,1415.3225806451612,2
0,6.3,28139.348579403548,0.0,2400.0,2023-05-13 00:00:00,5,937823.3870967919,1600.0,1415.3225806451612,2
0,6.5,31144.295145306307,0.0,2400.0,2023-05-13 01:00:00,5,938008.0645161467,1600.0,1415.3225806451612,2
0,6.8,35980.188141743165,0.0,2400.0,2023-05-13 02:00:00,5,938192.7419355015,1600.0,1415.3225806451612,2
0,7.5,48612.66557855038,0.0,2400.0,2023-05-13 03:00:00,5,938377.4193548562,1600.0,1415.3225806451612,2
0,11.4,158752.50830609867,0.0,2400.0,2023-05-13 04:00:00,5,938562.096774211,1600.0,1415.3225806451612,2
4,8.7,75990.18380788129,3600.0,2400.0,2023-05-13 05:00:00,5,938746.7741935658,1600.0,1415.3225806451612,2
85,6.5,31144.295145306307,76500.0,2400.0,2023-05-13 06:00:00,5,938931.4516129206,1600.0,1415.3225806451612,2
216,6.4,29618.603715120487,194400.0,2400.0,2023-05-13 07:00:00,5,939116.1290322754,1600.0,1415.3225806451612,2
364,6.7,34327.06726471104,327600.0,2400.0,2023-05-13 08:00:00,5,939300.8064516302,1600.0,1415.3225806451612,2
490,6.6,32714.442963867612,441000.0,2400.0,2023-05-13 09:00:00,5,939485.483870985,1600.0,1415.3225806451612,2
566,5.4,17061.882267463763,509400.0,2400.0,2023-05-13 10:00:00,5,939670.1612903398,1600.0,1415.3225806451612,2
605,4.5,8965.089493796075,544500.0,2400.0,2023-05-13 11:00:00,5,939854.8387096946,1600.0,1415.3225806451612,2
612,8.9,81400.19937789251,550800.0,2400.0,2023-05-13 12:00:00,5,940039.5161290494,1600.0,1415.3225806451612,2
588,8.6,73379.09688108269,529200.0,2400.0,2023-05-13 13:00:00,5,940224.1935484041,1600.0,1415.3225806451612,2
528,5.7,20327.29370930393,475200.0,2400.0,2023-05-13 14:00:00,5,940408.8709677589,1600.0,1415.3225806451612,2
436,5.2,15070.767619440276,392400.0,2400.0,2023-05-13 15:00:00,5,940593.5483871137,1600.0,1415.3225806451612,2
293,4.7,10582.55789807325,263700.0,2400.0,2023-05-13 16:00:00,5,940778.2258064685,1600.0,1415.3225806451612,2
139,5.0,13200.0,125100.0,2400.0,2023-05-13 17:00:00,5,940962.9032258233,1600.0,1415.3225806451612,2
43,8.1,61245.43125126185,38700.0,2400.0,2023-05-13 18:00:00,5,941147.5806451781,1600.0,1415.3225806451612,2
1,9.3,92962.80841930516,900.0,2400.0,2023-05-13 19:00:00,5,941332.2580645329,1600.0,1415.3225806451612,2
0,10.0,115000.0,0.0,2400.0,2023-05-13 20:00:00,5,941516.9354838877,1600.0,1415.3225806451612,2
0,9.1,87062.79951170554,0.0,2400.0,2023-05-13 21:00:00,5,941701.6129032425,1600.0,1415.3225806451612,2
0,8.2,63550.715141494526,0.0,2400.0,2023-05-13 22:00:00,5,941886.2903225973,1600.0,1415.3225806451612,2
0,8.7,75990.18380788129,0.0,2400.0,2023-05-13 23:00:00,5,942070.967741952,1600.0,1415.3225806451612,2
0,6.9,37671.825688870624,0.0,2400.0,2023-05-14 00:00:00,5,942255.6451613068,1600.0,1415.3225806451612,2
0,7.0,39400.0,0.0,2400.0,2023-05-14 01:00:00,5,942440.3225806616,1600.0,1415.3225806451612,2
0,7.7,52609.23723185192,0.0,2400.0,2023-05-14 02:00:00,5,942625.0000000164,1600.0,1415.3225806451612,2
0,7.6,50586.215038762406,0.0,2400.0,2023-05-14 03:00:00,5,942809.6774193712,1600.0,1415.3225806451612,2
0,9.0,84200.0,0.0,2400.0,2023-05-14 04:00:00,5,942994.354838726,1600.0,1415.3225806451612,2
6,9.6,102185.39743690674,5400.0,2400.0,2023-05-14 05:00:00,5,943179.0322580808,1600.0,1415.3225806451612,2
83,5.1,14121.857253753275,74700.0,2400.0,2023-05-14 06:00:00,5,943363.7096774356,1600.0,1415.3225806451612,2
215,4.7,10582.55789807325,193500.0,2400.0,2023-05-14 07:00:00,5,943548.3870967904,1600.0,1415.3225806451612,2
366,5.3,16049.764742273072,329400.0,2400.0,2023-05-14 08:00:00,5,943733.0645161452,1600.0,1415.3225806451612,2
499,4.0,5400.0,449100.0,2400.0,2023-05-14 09:00:00,5,943917.7419355,1600.0,1415.3225806451612,2
578,3.1,1069.5260692988195,520200.0,2400.0,2023-05-14 10:00:00,5,944102.4193548547,1600.0,1415.3225806451612,2
599,3.1,1069.5260692988195,539100.0,2400.0,2023-05-14 11:00:00,5,944287.0967742095,1600.0,1415.3225806451612,2
604,2.7,266.14330831443704,543600.0,2400.0,2023-05-14 12:00:00,5,944471.7741935643,1600.0,1415.3225806451612,2
565,3.1,1069.5260692988195,508500.0,2400.0,2023-05-14 13:00:00,5,944656.4516129191,1600.0,1415.3225806451612,2
452,3.5,2604.4881845912973,406800.0,2400.0,2023-05-14 14:00:00,5,944841.1290322739,1600.0,1415.3225806451612,2
342,2.8,402.7372952223888,307800.0,2400.0,2023-05-14 15:00:00,5,945025.8064516287,1600.0,1415.3225806451612,2
243,2.6,164.22161902798635,218700.0,2400.0,2023-05-14 16:00:00,5,945210.4838709835,1600.0,1415.3225806451612,2
122,2.5,91.95776783873715,109800.0,2400.0,2023-05-14 17:00:00,5,945395.1612903383,1600.0,1415.3225806451612,2
33,2.0,0.0,29700.0,2400.0,2023-05-14 18:00:00,5,945579.838709693,1600.0,1415.3225806451612,2
